customer_id,age,gender,loyalty_member,join_date
C034098,28,Male,1,2021-12-13
C034099,40,Male,0,2025-06-09
C034100,65,Male,0,2021-11-05
C034101,56,Male,0,2021-07-16
C034102,39,Female,1,2022-02-03
C034103,30,Male,1,2024-07-17
C034104,45,Female,1,2023-06-16
C034105,31,Female,1,2023-11-28
C034106,70,Female,0,2022-04-12
C034107,68,Female,1,2022-09-25
C034108,62,Male,0,2023-07-02
C034109,50,Male,1,2025-05-15
C034110,34,Female,0,2022-05-27
C034111,67,Female,0,2025-06-24
C034112,50,Female,1,2021-06-15
C034113,56,Male,1,2024-12-07
C034114,39,Male,1,2022-11-25
C034115,57,Female,0,2025-02-12
C034116,63,Female,1,2025-06-24
C034117,31,Female,0,2022-03-13
C034118,31,Male,1,2024-12-13
C034119,53,Female,1,2025-05-12
C034120,39,Female,1,2025-04-17
C034121,28,Male,1,2023-05-19
C034122,53,Male,1,2022-11-12
C034123,37,Male,0,2022-10-31
C034124,44,Male,1,2022-04-01
C034125,28,Male,1,2021-08-08
C034126,36,Male,0,2024-07-29
C034127,19,Male,0,2022-06-17
C034128,27,Male,0,2021-11-19
C034129,33,Female,0,2022-07-15
C034130,28,Male,1,2024-08-27
C034131,69,Female,1,2024-02-26
C034132,68,Male,0,2025-01-02
C034133,22,Female,1,2021-12-09
C034134,24,Female,1,2025-05-19
C034135,40,Female,0,2021-10-17
C034136,65,Female,1,2024-10-28
C034137,52,Male,0,2024-10-25
C034138,19,Female,0,2022-12-29
C034139,62,Female,0,2025-09-11
C034140,52,Female,1,2023-09-13
C034141,51,Female,1,2025-07-14
C034142,70,Female,0,2024-10-03
C034143,62,Female,1,2023-12-04
C034144,31,Male,1,2024-03-01
C034145,56,Female,1,2025-10-26
C034146,31,Female,1,2024-06-14
C034147,61,Male,1,2026-01-05
C034148,61,Female,1,2023-07-08
C034149,68,Female,0,2022-02-06
C034150,46,Male,0,2023-12-18
C034151,40,Female,0,2022-07-26
C034152,49,Male,0,2023-06-07
C034153,54,Female,1,2024-08-24
C034154,53,Male,1,2025-09-02
C034155,52,Male,1,2024-09-25
C034156,57,Male,0,2021-05-18
C034157,32,Female,0,2024-11-25
C034158,33,Female,1,2024-07-15
C034159,19,Female,0,2024-05-21
C034160,47,Male,0,2026-02-16
C034161,43,Male,1,2024-11-06
C034162,43,Male,0,2024-10-14
C034163,26,Female,1,2024-11-16
C034164,32,Male,1,2024-12-08
C034165,31,Female,1,2022-03-22
C034166,60,Female,1,2025-05-10
C034167,46,Male,0,2024-07-25
C034168,67,Male,1,2025-03-05
C034169,19,Male,0,2022-12-27
C034170,64,Female,1,2022-07-07
C034171,19,Male,0,2021-04-30
C034172,63,Female,1,2022-01-09
C034173,51,Male,1,2024-10-31
C034174,54,Male,0,2021-10-01
C034175,28,Male,0,2024-08-22
C034176,24,Female,1,2023-07-02
C034177,26,Male,1,2025-09-17
C034178,50,Male,1,2023-10-23
C034179,23,Female,1,2024-07-13
C034180,31,Female,1,2021-09-28
C034181,66,Female,1,2024-07-16
C034182,46,Female,0,2021-08-07
C034183,43,Male,1,2023-05-08
C034184,45,Male,1,2021-11-16
C034185,18,Female,1,2024-04-08
C034186,30,Male,1,2023-08-17
C034187,55,Male,1,2021-10-05
C034188,22,Male,1,2023-12-23
C034189,60,Male,0,2021-06-16
C034190,41,Male,1,2024-01-15
C034191,49,Female,1,2022-09-03
C034192,51,Female,0,2022-12-26
C034193,61,Male,0,2023-01-16
C034194,42,Male,0,2023-08-19
C034195,19,Female,0,2021-05-12
C034196,55,Female,1,2025-05-16
C034197,52,Female,0,2022-07-04
C034198,24,Male,0,2022-09-26
C034199,18,Female,1,2023-01-20
C034200,44,Male,0,2025-02-24
C034201,28,Male,1,2026-02-17
C034202,55,Male,1,2021-05-02
C034203,70,Male,1,2023-06-23
C034204,38,Male,1,2022-07-14
C034205,26,Male,1,2021-12-06
C034206,56,Female,1,2021-04-21
C034207,44,Female,1,2025-08-30
C034208,63,Female,1,2025-12-11
C034209,68,Male,0,2025-12-27
C034210,64,Female,0,2022-04-16
C034211,38,Male,1,2021-07-28
C034212,53,Male,1,2021-07-13
C034213,21,Female,1,2025-11-28
C034214,29,Male,1,2025-01-26
C034215,29,Male,1,2025-10-29
C034216,49,Female,0,2021-07-30
C034217,70,Female,0,2022-07-04
C034218,30,Male,1,2023-02-17
C034219,70,Female,1,2022-11-24
C034220,70,Male,0,2026-02-25
C034221,62,Female,0,2023-05-21
C034222,62,Male,0,2021-06-08
C034223,25,Male,1,2021-06-29
C034224,18,Male,1,2021-09-11
C034225,23,Male,1,2025-02-18
C034226,32,Female,1,2021-08-24
C034227,67,Female,1,2021-10-03
C034228,70,Female,1,2022-12-23
C034229,25,Male,0,2023-03-24
C034230,41,Male,0,2023-04-22
C034231,55,Female,1,2021-06-11
C034232,58,Female,0,2021-05-27
C034233,62,Male,0,2023-12-06
C034234,23,Female,0,2021-11-19
C034235,60,Female,0,2024-04-03
C034236,48,Female,0,2022-04-28
C034237,33,Male,1,2025-11-19
C034238,37,Male,1,2023-06-17
C034239,50,Male,1,2025-01-02
C034240,37,Male,0,2022-01-23
C034241,18,Female,1,2025-01-18
C034242,52,Male,0,2024-03-09
C034243,32,Male,1,2022-06-16
C034244,21,Female,1,2025-02-08
C034245,50,Female,0,2023-04-01
C034246,50,Female,0,2023-05-26
C034247,30,Male,0,2024-07-14
C034248,37,Male,0,2023-02-11
C034249,59,Male,0,2024-02-11
C034250,54,Male,0,2025-12-26
C034251,68,Female,0,2021-09-19
C034252,52,Male,1,2021-04-28
C034253,31,Male,0,2022-11-10
C034254,52,Female,0,2021-08-29
C034255,26,Female,1,2022-03-01
C034256,25,Female,1,2025-08-06
C034257,49,Female,1,2024-06-26
C034258,19,Female,0,2023-02-17
C034259,25,Male,1,2025-08-30
C034260,27,Female,0,2022-01-15
C034261,31,Male,1,2022-09-22
C034262,36,Male,0,2021-03-11
C034263,53,Male,1,2023-05-17
C034264,53,Male,0,2024-06-13
C034265,70,Female,0,2024-12-02
C034266,41,Male,0,2022-01-21
C034267,45,Female,1,2024-04-02
C034268,31,Male,0,2025-12-03
C034269,26,Female,1,2022-07-09
C034270,56,Female,1,2024-11-14
C034271,40,Female,1,2025-08-18
C034272,65,Male,0,2023-06-21
C034273,21,Male,1,2024-01-13
C034274,33,Male,0,2022-10-23
C034275,55,Female,0,2024-03-22
C034276,19,Male,1,2025-11-29
C034277,22,Male,1,2023-02-25
C034278,62,Female,0,2024-02-09
C034279,40,Male,0,2021-05-24
C034280,53,Male,0,2024-12-03
C034281,25,Female,0,2021-06-09
C034282,51,Female,0,2023-01-20
C034283,34,Female,1,2024-05-11
C034284,61,Male,0,2023-02-17
C034285,67,Male,0,2023-04-25
C034286,53,Male,1,2022-02-25
C034287,40,Female,0,2021-08-26
C034288,48,Female,0,2023-06-29
C034289,55,Female,1,2025-08-11
C034290,39,Male,0,2025-03-06
C034291,58,Female,0,2021-10-05
C034292,21,Female,0,2021-08-10
C034293,62,Male,0,2023-12-23
C034294,27,Male,0,2023-06-28
C034295,28,Female,0,2022-06-17
C034296,30,Female,0,2022-12-13
C034297,49,Male,0,2022-05-16
C034298,53,Male,1,2022-05-24
C034299,41,Male,1,2025-11-17
C034300,56,Female,0,2025-08-18
C034301,66,Female,1,2021-10-09
C034302,36,Female,1,2022-05-28
C034303,34,Female,1,2021-04-16
C034304,70,Male,0,2022-02-11
C034305,30,Female,1,2021-06-22
C034306,63,Female,1,2026-02-28
C034307,69,Female,1,2025-02-03
C034308,42,Male,0,2023-03-09
C034309,19,Female,1,2024-10-15
C034310,67,Male,1,2025-03-23
C034311,29,Female,0,2025-10-21
C034312,59,Female,0,2025-03-11
C034313,19,Female,1,2025-03-31
C034314,52,Female,0,2021-09-29
C034315,60,Male,1,2025-10-10
C034316,51,Male,0,2021-06-01
C034317,62,Female,1,2022-10-18
C034318,28,Female,1,2024-12-25
C034319,50,Male,1,2024-02-25
C034320,35,Female,1,2025-09-24
C034321,22,Female,0,2023-04-20
C034322,55,Female,0,2024-09-24
C034323,52,Male,0,2023-06-08
C034324,31,Male,1,2024-01-10
C034325,50,Male,1,2022-04-21
C034326,55,Male,0,2023-04-29
C034327,30,Female,0,2025-08-21
C034328,67,Female,0,2026-02-03
C034329,45,Female,1,2026-02-10
C034330,19,Female,0,2022-03-10
C034331,31,Male,0,2023-12-24
C034332,65,Female,1,2024-04-24
C034333,38,Male,1,2022-10-28
C034334,64,Male,0,2021-06-18
C034335,27,Male,1,2022-05-19
C034336,67,Female,1,2025-06-25
C034337,35,Male,0,2025-06-13
C034338,48,Male,1,2025-02-01
C034339,61,Male,1,2023-04-28
C034340,35,Female,0,2025-05-24
C034341,51,Male,1,2024-06-28
C034342,24,Male,1,2026-02-26
C034343,39,Female,1,2023-06-03
C034344,70,Female,1,2024-07-27
C034345,38,Female,0,2021-12-18
C034346,36,Male,1,2023-12-08
C034347,62,Female,1,2023-05-30
C034348,58,Female,1,2025-04-27
C034349,51,Male,1,2023-12-31
C034350,47,Male,1,2022-04-11
C034351,39,Female,0,2022-08-03
C034352,22,Male,0,2023-05-26
C034353,29,Male,1,2025-05-10
C034354,20,Female,0,2024-05-04
C034355,33,Female,0,2024-02-11
C034356,37,Male,0,2022-12-06
C034357,50,Male,1,2024-04-14
C034358,36,Male,0,2024-12-11
C034359,50,Female,1,2024-06-01
C034360,37,Female,1,2023-05-17
C034361,25,Male,0,2023-01-08
C034362,68,Male,1,2024-07-18
C034363,24,Male,0,2023-10-31
C034364,44,Female,1,2024-12-04
C034365,52,Female,0,2021-06-05
C034366,32,Female,0,2023-11-23
C034367,70,Male,0,2022-10-19
C034368,44,Male,1,2025-08-14
C034369,26,Female,0,2023-07-24
C034370,53,Female,0,2022-11-07
C034371,67,Male,0,2021-12-09
C034372,36,Male,1,2024-12-29
C034373,54,Female,1,2023-11-19
C034374,48,Male,1,2022-01-16
C034375,62,Female,0,2025-05-27
C034376,65,Female,0,2023-08-27
C034377,65,Male,0,2021-07-12
C034378,54,Male,0,2023-09-12
C034379,35,Female,1,2022-11-18
C034380,19,Male,0,2021-09-20
C034381,55,Female,1,2024-06-28
C034382,69,Male,0,2022-01-14
C034383,52,Male,0,2024-05-08
C034384,64,Male,1,2025-11-22
C034385,39,Female,0,2021-11-17
C034386,53,Female,1,2023-06-23
C034387,58,Female,0,2021-08-18
C034388,36,Female,0,2022-09-15
C034389,21,Female,1,2025-06-21
C034390,40,Female,0,2024-05-08
C034391,57,Female,1,2023-08-16
C034392,68,Male,1,2024-06-24
C034393,31,Female,0,2025-04-14
C034394,70,Female,0,2024-11-22
C034395,46,Female,1,2022-02-12
C034396,45,Male,0,2022-03-10
C034397,68,Male,1,2022-05-19
C034398,70,Female,1,2021-10-13
C034399,28,Female,0,2023-05-19
C034400,37,Male,1,2022-04-06
C034401,48,Male,1,2024-08-28
C034402,62,Female,1,2024-12-28
C034403,62,Female,1,2022-03-29
C034404,43,Female,0,2023-02-19
C034405,53,Male,1,2025-04-13
C034406,54,Female,1,2022-10-18
C034407,27,Male,0,2023-05-01
C034408,18,Female,0,2025-12-18
C034409,68,Female,0,2024-07-05
C034410,21,Female,1,2021-05-28
C034411,46,Female,1,2025-03-19
C034412,68,Male,0,2023-12-14
C034413,54,Male,1,2022-07-19
C034414,67,Male,0,2022-03-29
C034415,30,Female,1,2021-09-01
C034416,51,Male,1,2022-01-03
C034417,64,Male,1,2022-09-17
C034418,24,Female,1,2021-05-09
C034419,37,Female,1,2021-07-15
C034420,19,Female,0,2024-11-21
C034421,50,Male,0,2025-03-21
C034422,62,Female,1,2023-07-09
C034423,47,Female,0,2024-05-31
C034424,64,Female,0,2023-01-14
C034425,39,Male,1,2023-07-18
C034426,34,Male,1,2023-08-06
C034427,26,Female,1,2025-11-08
C034428,35,Female,1,2024-01-28
C034429,68,Female,1,2022-01-31
C034430,62,Male,1,2022-01-27
C034431,59,Female,0,2025-03-01
C034432,62,Female,0,2021-04-05
C034433,49,Male,1,2023-11-27
C034434,26,Female,1,2023-08-06
C034435,68,Female,0,2026-01-20
C034436,50,Female,1,2023-06-13
C034437,66,Male,0,2025-05-31
C034438,58,Female,0,2021-05-09
C034439,54,Male,1,2024-07-27
C034440,52,Female,1,2021-11-09
C034441,51,Male,1,2022-08-31
C034442,68,Female,0,2025-01-11
C034443,64,Male,1,2022-02-23
C034444,52,Male,0,2023-11-07
C034445,56,Female,1,2023-12-08
C034446,19,Female,1,2021-04-16
C034447,42,Female,0,2022-10-23
C034448,55,Male,0,2022-12-13
C034449,45,Female,1,2023-10-26
C034450,34,Male,1,2021-04-11
C034451,51,Male,0,2023-06-26
C034452,27,Male,1,2025-11-08
C034453,67,Female,1,2023-10-20
C034454,39,Male,0,2022-10-13
C034455,33,Male,1,2021-09-06
C034456,53,Female,1,2025-09-04
C034457,42,Female,0,2023-08-08
C034458,38,Female,0,2021-08-25
C034459,20,Male,0,2023-03-22
C034460,39,Female,0,2021-04-20
C034461,25,Male,0,2025-03-29
C034462,68,Male,1,2022-07-11
C034463,56,Female,0,2024-01-16
C034464,47,Male,1,2023-03-31
C034465,66,Male,0,2025-03-02
C034466,47,Male,1,2023-04-22
C034467,53,Male,0,2022-06-12
C034468,50,Male,1,2025-08-29
C034469,51,Male,1,2024-06-04
C034470,61,Female,1,2022-06-22
C034471,68,Female,0,2021-04-05
C034472,60,Male,1,2023-06-04
C034473,26,Female,0,2025-07-06
C034474,26,Female,1,2022-03-31
C034475,26,Female,1,2024-11-29
C034476,37,Female,0,2021-10-09
C034477,20,Male,0,2026-02-24
C034478,33,Female,0,2022-01-27
C034479,28,Male,0,2021-09-04
C034480,20,Female,1,2025-09-11
C034481,31,Male,0,2023-02-28
C034482,36,Female,0,2023-06-12
C034483,54,Male,0,2023-05-28
C034484,23,Male,0,2021-06-03
C034485,50,Female,1,2023-04-11
C034486,37,Female,0,2024-03-15
C034487,33,Female,1,2025-03-01
C034488,25,Female,0,2022-03-21
C034489,51,Male,0,2024-11-17
C034490,46,Female,0,2024-10-17
C034491,55,Female,0,2025-03-06
C034492,24,Male,0,2024-02-03
C034493,53,Female,0,2021-06-24
C034494,68,Male,0,2023-01-19
C034495,25,Male,1,2026-01-25
C034496,35,Male,0,2024-07-28
C034497,60,Male,1,2022-08-08
C034498,36,Female,1,2022-01-31
C034499,29,Female,1,2024-01-01
C034500,48,Female,0,2022-12-19
C034501,19,Male,1,2023-11-21
C034502,24,Male,1,2022-08-19
C034503,48,Female,0,2024-06-09
C034504,22,Male,1,2023-02-16
C034505,23,Female,1,2022-03-26
C034506,55,Male,0,2024-08-22
C034507,53,Female,0,2022-10-30
C034508,37,Female,0,2023-03-18
C034509,37,Male,0,2025-03-24
C034510,20,Female,1,2021-06-04
C034511,58,Male,0,2024-11-20
C034512,46,Male,0,2024-10-06
C034513,48,Female,1,2021-07-05
C034514,21,Male,1,2021-05-07
C034515,23,Male,0,2022-01-03
C034516,65,Female,0,2021-09-25
C034517,70,Female,0,2022-12-18
C034518,42,Male,0,2023-07-18
C034519,25,Male,1,2022-10-01
C034520,54,Male,1,2021-05-17
C034521,47,Male,1,2022-11-22
C034522,32,Male,0,2023-02-05
C034523,35,Male,0,2024-10-24
C034524,24,Male,0,2022-04-06
C034525,51,Male,0,2025-05-10
C034526,67,Female,0,2024-12-28
C034527,55,Male,1,2024-11-22
C034528,60,Female,0,2024-08-05
C034529,28,Male,0,2021-07-12
C034530,35,Male,1,2023-03-02
C034531,37,Female,1,2024-11-30
C034532,53,Female,0,2021-03-16
C034533,56,Female,1,2023-11-13
C034534,21,Female,0,2021-03-19
C034535,65,Male,1,2024-01-31
C034536,53,Female,0,2023-09-12
C034537,33,Female,1,2022-03-16
C034538,42,Male,1,2026-01-17
C034539,18,Female,0,2023-04-04
C034540,55,Male,0,2021-11-15
C034541,54,Male,0,2025-03-06
C034542,41,Female,0,2023-01-13
C034543,33,Female,1,2022-09-15
C034544,23,Female,1,2021-10-02
C034545,19,Female,0,2022-06-27
C034546,38,Male,1,2024-02-08
C034547,20,Male,1,2023-07-26
C034548,18,Female,1,2023-05-08
C034549,21,Female,0,2024-08-07
C034550,64,Female,0,2021-06-11
C034551,28,Female,1,2025-12-12
C034552,30,Male,0,2023-09-15
C034553,33,Female,0,2024-12-08
C034554,70,Female,1,2022-09-04
C034555,59,Male,1,2025-11-12
C034556,28,Female,1,2024-01-05
C034557,64,Female,1,2022-04-10
C034558,59,Male,1,2024-08-01
C034559,66,Female,1,2021-08-01
C034560,48,Male,0,2023-02-25
C034561,26,Female,1,2023-06-05
C034562,48,Male,0,2025-01-17
C034563,53,Male,0,2022-10-14
C034564,28,Male,0,2022-05-26
C034565,20,Female,0,2025-09-07
C034566,24,Male,0,2026-02-07
C034567,43,Female,0,2022-12-17
C034568,31,Female,1,2026-02-14
C034569,63,Male,1,2024-08-26
C034570,24,Male,1,2024-05-28
C034571,33,Female,1,2022-03-12
C034572,22,Female,0,2023-09-12
C034573,19,Female,0,2024-07-19
C034574,55,Male,1,2023-07-24
C034575,32,Female,0,2026-02-09
C034576,22,Male,0,2021-10-11
C034577,60,Male,1,2023-07-25
C034578,42,Male,0,2023-09-22
C034579,25,Male,0,2025-06-20
C034580,24,Male,0,2021-11-03
C034581,28,Female,1,2022-11-26
C034582,52,Female,1,2021-07-14
C034583,57,Female,1,2025-02-25
C034584,69,Female,1,2024-02-25
C034585,46,Male,0,2023-08-10
C034586,27,Female,0,2024-01-26
C034587,31,Female,1,2025-02-14
C034588,19,Male,1,2022-08-21
C034589,47,Female,0,2025-01-22
C034590,19,Female,0,2021-03-20
C034591,35,Female,0,2022-11-09
C034592,35,Female,1,2023-07-23
C034593,52,Male,1,2021-10-25
C034594,43,Female,1,2023-04-01
C034595,66,Female,1,2021-10-22
C034596,32,Male,0,2024-06-12
C034597,39,Male,0,2025-01-13
C034598,31,Female,1,2024-09-17
C034599,45,Female,0,2025-06-25
C034600,46,Female,1,2024-08-08
C034601,29,Male,0,2022-01-09
C034602,45,Female,1,2022-03-07
C034603,39,Male,1,2022-01-06
C034604,24,Female,1,2021-08-14
C034605,65,Male,0,2025-06-19
C034606,51,Male,1,2024-09-15
C034607,67,Male,1,2025-11-11
C034608,61,Male,0,2022-08-31
C034609,30,Male,0,2026-02-09
C034610,53,Male,1,2023-03-15
C034611,43,Female,0,2024-04-17
C034612,32,Female,0,2025-04-07
C034613,36,Male,1,2023-04-24
C034614,27,Male,1,2023-01-20
C034615,51,Male,0,2025-02-21
C034616,50,Male,1,2026-01-29
C034617,21,Female,1,2025-01-24
C034618,55,Female,0,2022-06-24
C034619,34,Female,1,2021-06-03
C034620,44,Male,1,2021-05-23
C034621,21,Female,0,2022-05-02
C034622,35,Male,1,2021-05-17
C034623,70,Male,1,2023-05-17
C034624,41,Male,1,2023-06-06
C034625,66,Male,0,2022-04-14
C034626,21,Male,0,2021-10-31
C034627,66,Female,0,2022-07-07
C034628,62,Male,1,2023-04-09
C034629,50,Male,0,2024-05-16
C034630,53,Male,0,2024-02-14
C034631,40,Male,1,2024-12-21
C034632,44,Female,0,2023-10-16
C034633,26,Female,1,2021-07-29
C034634,32,Female,1,2022-08-06
C034635,59,Female,0,2024-12-19
C034636,33,Male,0,2021-09-23
C034637,34,Male,1,2021-12-19
C034638,32,Male,0,2025-05-28
C034639,55,Female,0,2023-09-13
C034640,38,Female,1,2023-01-15
C034641,35,Male,0,2025-08-15
C034642,27,Female,0,2025-11-17
C034643,44,Female,1,2024-10-17
C034644,42,Male,0,2022-09-04
C034645,55,Female,0,2024-09-16
C034646,68,Male,1,2025-07-02
C034647,64,Male,1,2024-03-10
C034648,61,Male,1,2022-08-25
C034649,23,Male,0,2022-04-15
C034650,49,Female,0,2022-07-25
C034651,22,Male,1,2023-08-18
C034652,55,Female,0,2023-01-21
C034653,53,Male,0,2022-09-28
C034654,36,Male,1,2024-09-10
C034655,29,Male,1,2025-01-10
C034656,64,Male,0,2025-03-11
C034657,64,Female,1,2023-12-23
C034658,21,Male,0,2023-06-11
C034659,21,Female,1,2024-04-05
C034660,51,Female,0,2021-09-03
C034661,19,Male,1,2025-03-20
C034662,26,Male,1,2025-12-04
C034663,36,Female,1,2022-06-19
C034664,34,Male,1,2025-03-17
C034665,28,Male,1,2022-01-21
C034666,46,Female,1,2025-01-15
C034667,34,Male,1,2023-07-13
C034668,49,Female,0,2022-12-03
C034669,25,Female,0,2022-02-08
C034670,24,Male,0,2025-06-08
C034671,44,Male,1,2022-06-27
C034672,58,Male,1,2024-06-22
C034673,46,Male,1,2022-12-02
C034674,25,Male,1,2022-09-20
C034675,51,Female,0,2023-11-25
C034676,44,Male,1,2025-06-04
C034677,47,Male,1,2024-03-27
C034678,61,Female,1,2024-02-09
C034679,48,Female,1,2024-09-14
C034680,61,Female,1,2023-08-31
C034681,54,Male,0,2022-06-01
C034682,20,Female,0,2021-11-22
C034683,37,Male,1,2021-12-24
C034684,69,Female,1,2023-10-18
C034685,26,Female,0,2021-09-26
C034686,49,Female,0,2023-12-08
C034687,65,Female,0,2021-11-28
C034688,27,Female,1,2023-04-16
C034689,61,Female,0,2025-07-08
C034690,52,Male,1,2022-08-13
C034691,56,Male,1,2023-07-13
C034692,36,Female,0,2025-12-25
C034693,43,Female,0,2024-04-02
C034694,55,Male,1,2025-06-20
C034695,37,Female,0,2025-01-11
C034696,23,Female,0,2021-09-16
C034697,43,Female,0,2025-01-27
C034698,61,Male,1,2026-03-06
C034699,47,Male,1,2024-09-03
C034700,19,Male,0,2022-12-22
C034701,69,Male,0,2022-11-22
C034702,18,Male,1,2021-07-08
C034703,49,Female,1,2021-04-13
C034704,42,Male,1,2021-09-29
C034705,59,Male,1,2022-10-12
C034706,62,Male,0,2022-12-09
C034707,29,Female,1,2022-05-22
C034708,25,Male,1,2021-04-11
C034709,26,Female,0,2024-03-13
C034710,43,Male,1,2023-08-22
C034711,21,Male,1,2025-11-17
C034712,22,Male,0,2021-05-22
C034713,55,Male,1,2025-09-19
C034714,24,Male,0,2022-07-07
C034715,27,Female,1,2022-08-15
C034716,37,Female,0,2022-04-13
C034717,46,Female,1,2023-02-26
C034718,47,Male,1,2021-11-20
C034719,43,Male,0,2024-05-19
C034720,55,Female,0,2024-12-21
C034721,30,Male,0,2021-03-31
C034722,35,Male,0,2022-08-17
C034723,57,Female,1,2023-04-08
C034724,61,Male,1,2025-12-19
C034725,56,Female,0,2021-06-28
C034726,31,Male,1,2025-09-17
C034727,23,Female,0,2025-12-06
C034728,38,Female,0,2021-05-08
C034729,18,Female,0,2023-11-15
C034730,66,Female,1,2022-07-26
C034731,66,Male,0,2021-04-09
C034732,65,Female,1,2024-05-17
C034733,20,Male,1,2022-12-01
C034734,42,Female,1,2021-09-16
C034735,49,Female,1,2025-01-18
C034736,69,Male,0,2026-01-02
C034737,41,Male,1,2026-03-02
C034738,46,Female,0,2022-07-11
C034739,66,Male,1,2021-05-20
C034740,23,Female,1,2025-07-12
C034741,36,Female,1,2021-11-08
C034742,32,Female,1,2021-11-04
C034743,63,Male,1,2023-05-18
C034744,45,Female,0,2025-09-24
C034745,34,Female,1,2024-03-10
C034746,46,Male,0,2021-08-07
C034747,64,Male,0,2022-04-15
C034748,27,Male,0,2023-02-14
C034749,67,Female,0,2024-06-30
C034750,28,Male,1,2023-04-07
C034751,66,Male,0,2025-05-12
C034752,39,Female,0,2023-03-29
C034753,50,Male,0,2024-12-30
C034754,21,Female,1,2025-08-31
C034755,66,Female,1,2022-10-07
C034756,39,Female,0,2022-08-10
C034757,62,Female,0,2024-11-11
C034758,41,Male,1,2025-05-08
C034759,68,Female,1,2026-02-21
C034760,66,Female,1,2023-03-07
C034761,43,Female,0,2021-12-22
C034762,69,Male,0,2025-05-07
C034763,70,Female,1,2025-07-26
C034764,49,Male,0,2022-01-02
C034765,70,Male,0,2023-11-09
C034766,41,Male,0,2021-09-07
C034767,18,Male,0,2025-06-27
C034768,30,Female,1,2021-10-20
C034769,35,Male,1,2024-09-19
C034770,40,Male,1,2026-02-26
C034771,49,Male,0,2021-07-10
C034772,48,Male,1,2023-11-29
C034773,54,Male,0,2023-08-27
C034774,20,Female,0,2023-10-30
C034775,36,Female,1,2024-01-18
C034776,59,Female,1,2024-02-07
C034777,37,Male,0,2024-04-02
C034778,55,Male,0,2024-05-10
C034779,32,Male,0,2022-08-24
C034780,58,Female,0,2023-10-19
C034781,52,Male,0,2025-03-05
C034782,25,Male,1,2023-08-27
C034783,36,Female,1,2022-12-18
C034784,29,Male,0,2021-07-07
C034785,51,Male,1,2022-12-05
C034786,53,Male,1,2025-05-27
C034787,30,Male,1,2024-04-08
C034788,63,Female,1,2023-03-15
C034789,67,Female,1,2021-05-27
C034790,53,Male,0,2024-06-06
C034791,65,Male,0,2024-08-16
C034792,54,Female,0,2024-03-09
C034793,44,Female,1,2024-05-19
C034794,35,Female,1,2023-07-30
C034795,50,Female,1,2021-10-11
C034796,34,Female,0,2023-12-29
C034797,51,Male,1,2025-08-29
C034798,51,Male,1,2023-11-30
C034799,22,Male,0,2025-09-20
C034800,63,Male,0,2024-11-18
C034801,66,Male,0,2021-07-06
C034802,60,Male,0,2021-08-22
C034803,66,Female,0,2023-10-17
C034804,35,Male,0,2024-11-07
C034805,69,Female,1,2022-06-20
C034806,31,Female,1,2021-10-12
C034807,27,Male,0,2023-06-17
C034808,28,Male,0,2023-06-25
C034809,18,Female,1,2025-07-31
C034810,67,Female,0,2022-08-01
C034811,69,Female,0,2023-07-16
C034812,59,Male,0,2023-12-12
C034813,48,Male,0,2025-05-28
C034814,30,Female,0,2022-09-07
C034815,29,Female,0,2021-12-30
C034816,27,Male,0,2024-01-16
C034817,65,Female,0,2022-08-07
C034818,37,Male,0,2023-09-12
C034819,28,Female,0,2022-11-29
C034820,42,Male,0,2025-12-01
C034821,48,Male,1,2026-02-18
C034822,38,Male,0,2025-12-01
C034823,70,Male,0,2022-06-25
C034824,47,Male,0,2024-10-18
C034825,44,Male,1,2026-02-10
C034826,19,Female,0,2022-12-11
C034827,57,Male,1,2023-11-28
C034828,48,Male,0,2023-09-22
C034829,54,Female,1,2024-01-15
C034830,27,Male,1,2022-05-30
C034831,34,Female,0,2022-02-02
C034832,55,Female,0,2021-06-08
C034833,60,Male,0,2021-04-15
C034834,35,Male,1,2021-04-18
C034835,46,Male,1,2022-09-29
C034836,31,Male,1,2024-02-14
C034837,59,Female,1,2022-03-06
C034838,18,Male,1,2021-05-14
C034839,27,Male,1,2022-05-03
C034840,62,Female,0,2023-12-17
C034841,19,Male,0,2024-10-29
C034842,19,Female,1,2025-01-31
C034843,45,Male,0,2025-05-10
C034844,43,Female,0,2023-07-27
C034845,20,Female,0,2024-06-28
C034846,40,Male,0,2024-05-22
C034847,40,Male,1,2025-08-16
C034848,49,Female,1,2025-07-19
C034849,67,Female,0,2021-05-19
C034850,49,Female,1,2023-12-19
C034851,46,Male,0,2025-07-14
C034852,68,Female,1,2025-08-20
C034853,62,Female,0,2024-03-05
C034854,35,Male,0,2022-11-22
C034855,52,Male,0,2024-07-10
C034856,45,Female,0,2025-01-05
C034857,26,Female,1,2023-10-05
C034858,54,Male,0,2021-05-06
C034859,36,Female,0,2026-01-11
C034860,18,Female,1,2024-04-29
C034861,20,Male,0,2025-03-04
C034862,20,Female,0,2025-10-15
C034863,46,Male,0,2021-11-12
C034864,30,Female,0,2024-04-01
C034865,54,Male,0,2021-03-14
C034866,41,Male,0,2025-01-29
C034867,20,Male,1,2024-10-04
C034868,36,Female,1,2021-06-14
C034869,43,Male,1,2023-08-04
C034870,21,Female,0,2025-07-05
C034871,27,Female,0,2022-11-21
C034872,19,Female,1,2022-08-29
C034873,52,Female,1,2022-02-27
